CustomerID,Age,Gender,IncomeBand,Province,TenureMonths,Churn
6329,23,Female,Medium,Western Cape,28,1
6330,48,Male,Low,Mpumalanga,100,0
6331,31,Female,Low,Northern Cape,108,0
6332,24,Male,Low,Western Cape,33,0
6333,56,Male,Medium,Gauteng,22,1
6334,69,Female,High,KwaZulu-Natal,30,0
6335,30,Female,Medium,Mpumalanga,89,0
6336,19,Male,Low,Limpopo,31,0
6337,28,Male,Medium,Northern Cape,34,0
6338,70,Male,Low,Mpumalanga,45,1
6339,29,Female,Low,Free State,53,0
6340,30,Female,High,Gauteng,57,1
6341,70,Female,Low,Gauteng,33,1
6342,19,Male,Medium,Northern Cape,103,0
6343,53,Male,Low,Western Cape,113,1
6344,73,Male,Medium,Limpopo,76,0
6345,42,Male,High,Limpopo,36,0
6346,50,Female,High,Western Cape,90,0
6347,63,Male,Low,Limpopo,63,0
6348,71,Male,High,Western Cape,109,0
6349,27,Female,High,KwaZulu-Natal,43,0
6350,33,Male,High,Western Cape,4,1
6351,71,Female,High,North West,17,0
6352,35,Male,Low,Gauteng,74,0
6353,71,Male,Medium,Northern Cape,10,1
6354,26,Male,Medium,Free State,58,0
6355,38,Male,Low,North West,70,1
6356,41,Male,High,Gauteng,30,0
6357,62,Female,High,Northern Cape,70,0
6358,20,Male,Medium,Free State,42,0
6359,72,Female,Low,KwaZulu-Natal,51,1
6360,67,Female,Low,Western Cape,62,0
6361,18,Female,High,Free State,63,0
6362,42,Male,High,Mpumalanga,43,0
6363,65,Male,Low,North West,21,0
6364,73,Male,High,KwaZulu-Natal,118,0
6365,54,Male,Low,North West,101,0
6366,66,Female,Low,Northern Cape,21,0
6367,29,Male,Medium,Western Cape,29,0
6368,18,Male,High,Limpopo,85,0
6369,19,Female,High,Limpopo,54,0
6370,20,Female,Low,Northern Cape,74,0
6371,47,Male,High,KwaZulu-Natal,29,0
6372,47,Male,Medium,Free State,15,0
6373,24,Female,Medium,Eastern Cape,8,1
6374,25,Male,Medium,Gauteng,78,0
6375,33,Male,Medium,Northern Cape,61,1
6376,43,Male,Medium,Northern Cape,59,1
6377,57,Female,Low,North West,82,0
6378,46,Female,Low,North West,112,0
6379,21,Male,Low,Free State,65,1
6380,45,Female,High,KwaZulu-Natal,3,0
6381,63,Male,Medium,Limpopo,47,0
6382,55,Male,Medium,Western Cape,25,1
6383,32,Male,Low,Eastern Cape,42,1
6384,29,Female,Medium,Free State,56,0
6385,43,Female,Low,KwaZulu-Natal,114,0
6386,34,Male,Medium,North West,97,0
6387,70,Female,Low,Gauteng,47,0
6388,21,Male,Medium,Northern Cape,45,1
6389,57,Male,Low,KwaZulu-Natal,72,0
6390,31,Male,Low,Free State,54,1
6391,39,Female,Medium,Free State,61,0
6392,37,Female,Low,Mpumalanga,110,1
6393,51,Male,Low,Mpumalanga,87,0
6394,20,Female,Low,Northern Cape,67,0
6395,53,Female,Low,KwaZulu-Natal,33,0
6396,50,Female,Low,Gauteng,24,1
6397,25,Female,Low,Free State,10,0
6398,36,Male,Low,KwaZulu-Natal,69,1
6399,66,Female,Low,Limpopo,84,0
6400,37,Female,Low,Eastern Cape,17,0
6401,35,Female,High,North West,65,0
6402,68,Female,Low,Northern Cape,88,1
6403,35,Female,Medium,Eastern Cape,83,0
6404,54,Female,Low,Mpumalanga,110,1
6405,20,Male,Medium,Northern Cape,38,1
6406,51,Female,Low,North West,97,0
6407,62,Female,Medium,Northern Cape,12,0
6408,46,Male,Low,Mpumalanga,90,0
6409,48,Male,Medium,Western Cape,98,0
6410,55,Male,Low,Mpumalanga,71,0
6411,35,Female,Medium,Mpumalanga,33,0
6412,30,Male,Low,Free State,36,0
6413,40,Male,Low,Gauteng,96,1
6414,66,Female,Low,North West,1,1
6415,32,Male,Medium,KwaZulu-Natal,92,1
6416,63,Male,Low,North West,20,1
6417,50,Female,Medium,Limpopo,67,1
6418,41,Male,Medium,Gauteng,68,0
6419,36,Male,Low,Limpopo,17,0
6420,58,Female,Medium,Mpumalanga,88,0
6421,26,Female,Medium,Limpopo,65,0
6422,50,Female,Low,Eastern Cape,78,1
6423,66,Male,High,Mpumalanga,75,0
6424,33,Female,Low,Northern Cape,58,0
6425,26,Female,Low,Western Cape,30,1
6426,40,Male,Medium,North West,13,0
6427,51,Female,Medium,North West,108,0
6428,18,Female,Medium,Gauteng,98,0
6429,36,Male,Medium,Western Cape,55,0
6430,68,Male,Low,Eastern Cape,61,1
6431,45,Female,Medium,Gauteng,22,0
6432,74,Female,High,Free State,84,0
6433,60,Male,High,Free State,91,0
6434,48,Male,Medium,Western Cape,100,0
6435,42,Female,Medium,Mpumalanga,5,0
6436,20,Male,Low,Eastern Cape,109,0
6437,70,Male,Low,Northern Cape,71,0
6438,71,Female,Medium,Free State,49,1
6439,70,Female,High,Free State,25,0
6440,58,Male,Medium,Gauteng,50,1
6441,54,Male,Low,Free State,92,1
6442,21,Female,Low,Western Cape,47,0
6443,34,Female,Medium,Eastern Cape,24,0
6444,25,Male,Low,Gauteng,52,1
6445,21,Female,Medium,KwaZulu-Natal,66,0
6446,65,Female,High,Gauteng,93,0
6447,57,Male,Medium,North West,91,0
6448,25,Female,Low,Northern Cape,54,0
6449,63,Male,High,Eastern Cape,19,1
6450,60,Female,Medium,Northern Cape,99,1
6451,48,Male,Low,Free State,39,0
6452,21,Female,Low,Gauteng,52,0
6453,40,Male,Low,Limpopo,3,0
6454,25,Female,Low,Eastern Cape,7,0
6455,38,Female,Medium,KwaZulu-Natal,36,0
6456,22,Male,Low,North West,35,0
6457,19,Male,Low,Gauteng,22,1
6458,72,Male,Medium,Limpopo,3,0
6459,31,Male,Medium,KwaZulu-Natal,63,0
6460,71,Female,High,Gauteng,91,1
6461,46,Female,Low,Eastern Cape,88,0
6462,29,Male,Medium,Eastern Cape,108,0
6463,36,Female,Medium,Mpumalanga,102,0
6464,31,Male,Medium,Western Cape,103,0
6465,21,Female,Low,Gauteng,37,1
6466,27,Male,Low,Free State,32,0
6467,46,Female,Medium,Gauteng,105,0
6468,36,Female,Medium,Mpumalanga,38,1
6469,66,Male,Medium,Free State,91,0
6470,61,Male,High,Mpumalanga,42,1
6471,28,Male,High,KwaZulu-Natal,94,0
6472,60,Female,High,Limpopo,104,1
6473,23,Female,Medium,Eastern Cape,71,0
6474,64,Male,High,Gauteng,42,0
6475,61,Female,High,Northern Cape,88,0
6476,29,Female,Low,Western Cape,64,0
6477,60,Male,High,Northern Cape,34,0
6478,62,Female,Medium,Eastern Cape,49,0
6479,65,Female,Low,North West,60,0
6480,24,Female,Low,Free State,59,0
6481,29,Female,Low,Eastern Cape,111,0
6482,43,Female,Low,Mpumalanga,31,0
6483,73,Male,High,Mpumalanga,49,0
6484,18,Male,Low,KwaZulu-Natal,37,1
6485,56,Male,High,Free State,119,0
6486,21,Female,Medium,Mpumalanga,84,0
6487,47,Female,Medium,Limpopo,59,1
6488,43,Female,High,Gauteng,50,0
6489,70,Female,Low,Northern Cape,87,0
6490,38,Male,High,Northern Cape,1,1
6491,29,Male,Medium,Gauteng,75,0
6492,46,Female,Low,Gauteng,55,1
6493,22,Female,Low,Western Cape,51,0
6494,74,Female,Medium,Western Cape,70,0
6495,40,Male,Medium,Eastern Cape,10,0
6496,73,Male,Low,Northern Cape,103,0
6497,64,Female,Medium,KwaZulu-Natal,88,0
6498,26,Male,Low,KwaZulu-Natal,26,1
6499,73,Female,Medium,Free State,63,0
6500,64,Male,Low,Gauteng,17,0
6501,42,Female,High,KwaZulu-Natal,92,1
6502,26,Female,Medium,Free State,77,0
6503,58,Male,Medium,North West,77,0
6504,59,Male,Low,Limpopo,17,1
6505,31,Male,Low,Western Cape,7,0
6506,39,Male,Low,KwaZulu-Natal,16,1
6507,70,Male,Medium,Gauteng,69,0
6508,23,Female,Medium,Mpumalanga,58,0
6509,32,Female,High,Eastern Cape,19,0
6510,66,Male,Low,Mpumalanga,105,0
6511,45,Male,High,Western Cape,47,0
6512,18,Female,High,Northern Cape,115,1
6513,41,Female,Medium,KwaZulu-Natal,13,1
6514,65,Male,High,North West,119,0
6515,50,Female,Low,Western Cape,101,0
6516,56,Male,Low,Western Cape,33,1
6517,42,Female,High,Limpopo,18,1
6518,21,Female,Low,Western Cape,79,0
6519,69,Female,Low,Gauteng,27,1
6520,44,Female,Medium,Northern Cape,85,0
6521,51,Female,Medium,KwaZulu-Natal,17,0
6522,48,Female,Medium,KwaZulu-Natal,99,0
6523,46,Male,High,North West,56,0
6524,69,Male,Low,KwaZulu-Natal,36,0
6525,69,Female,Low,Free State,32,0
6526,44,Female,High,Free State,82,0
6527,29,Male,Low,Eastern Cape,84,0
6528,39,Female,Low,Gauteng,116,0
6529,67,Male,Low,Limpopo,93,0
6530,71,Female,Low,Eastern Cape,105,0
6531,72,Female,Medium,North West,67,0
6532,73,Male,High,Free State,82,0
6533,71,Male,Low,Northern Cape,116,0
6534,74,Male,Low,Gauteng,106,0
6535,40,Male,High,Mpumalanga,27,0
6536,66,Female,Low,Northern Cape,56,0
6537,65,Female,Medium,Northern Cape,27,0
6538,70,Female,Medium,Eastern Cape,39,0
6539,27,Female,Low,North West,102,0
6540,65,Female,Low,Western Cape,59,0
6541,74,Male,Medium,Limpopo,77,0
6542,31,Female,High,Free State,65,0
6543,36,Female,Low,Free State,104,0
6544,64,Female,Medium,Free State,78,0
6545,63,Male,Medium,KwaZulu-Natal,46,0
6546,74,Female,High,Mpumalanga,111,0
6547,63,Male,High,Eastern Cape,79,1
6548,74,Male,High,Northern Cape,32,1
6549,36,Male,High,Free State,18,1
6550,68,Male,Low,Limpopo,92,0
6551,22,Female,Medium,Mpumalanga,8,1
6552,31,Male,Medium,Mpumalanga,30,0
6553,26,Female,High,Eastern Cape,68,1
6554,74,Female,High,Gauteng,20,1
6555,45,Female,Low,Eastern Cape,28,0
6556,39,Male,Low,North West,99,0
6557,54,Female,Low,Eastern Cape,49,1
6558,26,Female,Low,Gauteng,52,0
6559,50,Female,Low,Gauteng,44,0
6560,32,Male,Medium,Mpumalanga,7,0
6561,44,Female,Low,Limpopo,90,0
6562,27,Female,Low,Free State,29,0
6563,48,Female,Low,Eastern Cape,92,0
6564,62,Male,Medium,Western Cape,105,0
6565,67,Male,Low,North West,54,0
6566,51,Male,Medium,North West,3,0
6567,36,Male,Medium,North West,33,0
6568,51,Male,High,Gauteng,87,1
6569,29,Male,Low,Eastern Cape,31,0
6570,67,Female,Low,KwaZulu-Natal,29,0
6571,24,Male,Low,Mpumalanga,79,1
6572,67,Male,Medium,Mpumalanga,95,0
6573,73,Male,Medium,North West,108,1
6574,31,Female,Medium,Northern Cape,5,1
6575,66,Male,High,KwaZulu-Natal,67,0
6576,74,Male,Low,Mpumalanga,16,0
6577,51,Male,Medium,Free State,113,0
6578,52,Female,Low,Free State,98,1
6579,63,Male,Medium,Gauteng,76,1
6580,32,Male,Low,North West,50,0
6581,71,Male,Low,Free State,91,0
6582,27,Female,Low,Limpopo,62,0
6583,58,Female,Low,Limpopo,83,0
6584,36,Female,Medium,Eastern Cape,12,0
6585,21,Male,Low,Northern Cape,107,0
6586,43,Female,Medium,Mpumalanga,37,0
6587,56,Male,Low,North West,74,0
6588,67,Male,Low,Free State,71,1
6589,55,Female,Low,Limpopo,4,0
6590,18,Male,Low,Mpumalanga,19,0
6591,19,Female,Low,KwaZulu-Natal,48,1
6592,62,Female,Medium,Eastern Cape,77,0
6593,50,Male,Medium,Western Cape,22,0
6594,25,Female,Low,Western Cape,94,0
6595,68,Female,Medium,Northern Cape,74,0
6596,28,Female,Low,Northern Cape,48,0
6597,26,Female,Low,Mpumalanga,112,1
6598,44,Female,Medium,Eastern Cape,45,0
6599,32,Male,Low,Northern Cape,62,0
6600,52,Female,Low,Free State,36,0
6601,38,Female,Medium,Northern Cape,56,0
6602,59,Female,Medium,Mpumalanga,119,1
6603,28,Male,Medium,Limpopo,69,1
6604,24,Female,Medium,Limpopo,3,0
6605,47,Male,High,Eastern Cape,27,0
6606,28,Female,High,Western Cape,105,0
6607,51,Female,Medium,KwaZulu-Natal,39,0
6608,55,Female,High,Limpopo,64,0
6609,24,Male,Low,Gauteng,51,0
6610,72,Female,Medium,Eastern Cape,7,0
6611,52,Male,Low,Northern Cape,3,0
6612,52,Female,Low,Eastern Cape,34,0
6613,41,Female,High,North West,38,1
6614,35,Male,Medium,Limpopo,68,0
6615,70,Female,Medium,KwaZulu-Natal,30,0
6616,59,Male,Low,Eastern Cape,38,0
6617,67,Male,Low,Northern Cape,6,0
6618,19,Female,Medium,Limpopo,104,0
6619,70,Female,Low,KwaZulu-Natal,106,1
6620,28,Male,Low,Limpopo,117,0
6621,42,Female,High,KwaZulu-Natal,55,1
6622,39,Male,Medium,KwaZulu-Natal,1,0
6623,64,Female,Low,North West,26,1
6624,46,Female,Low,Eastern Cape,39,1
6625,32,Male,Low,Free State,44,1
6626,47,Male,High,Free State,104,0
6627,69,Female,Low,Mpumalanga,65,0
6628,25,Female,Low,KwaZulu-Natal,80,0
6629,49,Male,Low,Western Cape,84,1
6630,63,Female,Low,Western Cape,110,0
6631,49,Female,Low,Free State,8,1
6632,68,Male,Low,Northern Cape,75,0
6633,54,Male,Medium,Gauteng,9,0
6634,51,Female,Low,North West,115,0
6635,53,Male,Medium,Eastern Cape,118,0
6636,61,Male,Low,North West,11,0
6637,48,Male,Medium,Limpopo,48,1
6638,68,Female,High,KwaZulu-Natal,53,0
6639,25,Female,High,Mpumalanga,107,1
6640,62,Male,High,Mpumalanga,4,0
6641,66,Female,Medium,Western Cape,93,0
6642,74,Female,High,Mpumalanga,68,1
6643,68,Female,Medium,Northern Cape,112,1
6644,46,Male,Medium,Free State,43,0
6645,19,Male,High,Limpopo,87,1
6646,66,Male,Low,Limpopo,54,0
6647,67,Male,Medium,KwaZulu-Natal,112,0
6648,64,Female,Medium,Free State,68,0
6649,33,Male,Medium,Mpumalanga,119,0
6650,54,Male,Low,Free State,6,0
6651,30,Male,High,KwaZulu-Natal,112,0
6652,52,Female,Low,Mpumalanga,88,0
6653,45,Male,Low,Limpopo,39,0
6654,70,Male,Low,North West,106,0
6655,52,Female,Low,Free State,65,1
6656,65,Female,Medium,Western Cape,107,1
6657,25,Male,Low,Northern Cape,3,0
6658,63,Male,Low,Gauteng,20,0
6659,73,Male,High,Mpumalanga,118,0
6660,74,Female,Low,Free State,89,0
6661,18,Male,Medium,North West,39,0
6662,42,Female,High,Free State,39,0
6663,65,Female,Medium,Western Cape,3,1
6664,70,Female,Medium,Mpumalanga,10,1
6665,50,Female,Low,Mpumalanga,24,1
6666,19,Male,Medium,Free State,47,0
6667,54,Female,Medium,Limpopo,60,0
6668,67,Female,Low,Limpopo,60,1
6669,36,Female,Low,KwaZulu-Natal,93,0
6670,63,Male,Medium,Mpumalanga,75,1
6671,32,Male,Medium,North West,91,0
6672,26,Female,Low,Limpopo,107,0
6673,64,Female,Low,North West,113,0
6674,68,Female,High,KwaZulu-Natal,115,0
6675,59,Male,Medium,Eastern Cape,81,0
6676,69,Female,Low,North West,104,0
6677,69,Female,Low,Gauteng,33,0
6678,70,Male,High,Eastern Cape,36,0
6679,63,Female,Medium,Mpumalanga,70,0
6680,46,Male,High,Western Cape,66,0
6681,39,Female,Medium,Gauteng,45,0
6682,36,Male,Low,KwaZulu-Natal,85,0
6683,70,Female,Medium,Gauteng,85,1
6684,41,Female,Low,Western Cape,112,0
6685,42,Male,High,Gauteng,110,0
6686,36,Male,Medium,Mpumalanga,43,0
6687,39,Female,High,North West,98,0
6688,61,Female,Low,Western Cape,107,0
6689,18,Female,High,Eastern Cape,110,0
6690,64,Female,Medium,KwaZulu-Natal,89,1
6691,43,Female,Medium,Free State,15,0
6692,21,Female,Medium,North West,45,1
6693,21,Female,Low,KwaZulu-Natal,78,0
6694,60,Male,High,Gauteng,77,0
6695,19,Male,Low,North West,60,0
6696,67,Male,Low,KwaZulu-Natal,51,0
6697,36,Female,High,North West,102,1
6698,44,Male,Medium,Gauteng,108,0
6699,59,Female,Medium,Northern Cape,102,0
6700,62,Male,High,Eastern Cape,71,0
6701,64,Female,Medium,Gauteng,104,1
6702,32,Male,High,Mpumalanga,103,0
6703,42,Female,Low,Limpopo,93,1
6704,73,Female,High,Free State,94,0
6705,74,Female,Low,KwaZulu-Natal,20,0
6706,24,Male,Medium,KwaZulu-Natal,22,0
6707,55,Female,Low,Northern Cape,40,0
6708,31,Male,Low,Limpopo,75,1
6709,57,Male,High,Mpumalanga,54,1
6710,50,Female,High,Mpumalanga,61,1
6711,59,Female,Low,Gauteng,13,1
6712,59,Female,Low,Eastern Cape,2,1
6713,46,Male,Medium,Gauteng,45,1
6714,73,Female,Low,Free State,101,0
6715,72,Male,High,Eastern Cape,54,0
6716,52,Male,Medium,Gauteng,91,0
6717,24,Male,Low,Mpumalanga,86,0
6718,64,Female,High,Northern Cape,70,0
6719,34,Male,Low,Western Cape,110,0
6720,71,Female,Low,KwaZulu-Natal,118,0
6721,19,Male,Low,North West,23,0
6722,37,Female,Medium,Gauteng,4,0
6723,55,Male,Low,Limpopo,69,0
6724,29,Female,High,Gauteng,60,1
6725,19,Male,Medium,Gauteng,50,0
6726,50,Male,Medium,Eastern Cape,33,0
6727,67,Male,Low,Northern Cape,63,1
6728,53,Female,Low,Gauteng,34,0
6729,51,Female,Medium,KwaZulu-Natal,79,1
6730,27,Male,Low,Western Cape,83,0
6731,60,Male,Low,Gauteng,58,0
6732,49,Male,Low,Eastern Cape,21,0
6733,37,Female,Low,North West,106,0
6734,61,Female,High,North West,38,0
6735,50,Male,Low,Mpumalanga,19,0
6736,72,Male,Medium,Free State,26,0
6737,39,Male,Medium,North West,25,0
6738,40,Male,High,North West,78,0
6739,55,Male,Low,Free State,49,1
6740,59,Male,Medium,Western Cape,104,0
6741,37,Female,Low,Gauteng,20,0
6742,72,Female,Low,Western Cape,54,1
6743,56,Male,Low,Eastern Cape,6,0
6744,69,Male,Low,North West,51,1
6745,21,Female,High,North West,86,0
6746,66,Female,Medium,Free State,7,0
6747,19,Male,Low,Limpopo,19,0
6748,39,Male,Low,Eastern Cape,79,0
6749,63,Male,High,Northern Cape,54,0
6750,41,Male,Medium,Limpopo,51,0
6751,30,Male,High,KwaZulu-Natal,12,0
6752,32,Male,Medium,Limpopo,43,0
6753,44,Female,High,Free State,52,0
6754,56,Male,Low,Northern Cape,43,0
6755,25,Female,Medium,Western Cape,8,0
6756,46,Female,High,Gauteng,110,0
6757,19,Female,Low,Mpumalanga,112,0
6758,38,Female,Medium,KwaZulu-Natal,100,0
6759,18,Male,High,Eastern Cape,102,0
6760,71,Male,Medium,KwaZulu-Natal,12,0
6761,21,Male,Medium,Gauteng,91,0
6762,60,Male,Low,Limpopo,57,0
6763,24,Male,Low,Northern Cape,38,1
6764,54,Male,Low,Gauteng,107,0
6765,24,Male,Low,Free State,111,0
6766,25,Female,High,Free State,99,0
6767,36,Female,Low,KwaZulu-Natal,55,0
6768,27,Male,Low,KwaZulu-Natal,104,0
6769,28,Male,High,Limpopo,75,0
6770,55,Male,Medium,Northern Cape,35,0
6771,42,Female,Low,KwaZulu-Natal,95,0
6772,44,Male,Medium,Free State,104,0
6773,49,Female,Low,Limpopo,58,0
6774,73,Male,Low,Eastern Cape,60,1
6775,21,Male,Medium,Free State,40,0
6776,39,Male,Low,Western Cape,50,0
6777,25,Male,High,Eastern Cape,21,1
6778,24,Male,Low,Free State,89,0
6779,35,Male,Low,Gauteng,63,1
6780,24,Male,Medium,Northern Cape,31,0
6781,20,Male,High,Limpopo,91,0
6782,38,Male,Low,Mpumalanga,36,0
6783,19,Female,High,Western Cape,118,0
6784,73,Male,Low,Limpopo,44,1
6785,65,Female,Low,North West,5,1
6786,73,Male,High,Mpumalanga,2,0
6787,73,Female,Medium,KwaZulu-Natal,41,0
6788,34,Male,High,Mpumalanga,89,0
6789,43,Female,Medium,Limpopo,97,0
6790,63,Male,Medium,Northern Cape,38,1
6791,24,Female,Low,Limpopo,23,0
6792,28,Male,Medium,Mpumalanga,63,1
6793,26,Male,Medium,Eastern Cape,18,0
6794,62,Male,Medium,Free State,18,0
6795,23,Male,Low,KwaZulu-Natal,52,0
6796,29,Male,Medium,Northern Cape,91,0
6797,63,Male,Medium,North West,68,1
6798,30,Female,High,Limpopo,66,0
6799,62,Female,Low,KwaZulu-Natal,18,0
6800,20,Male,Medium,North West,97,0
6801,25,Female,High,Northern Cape,114,0
6802,45,Female,Medium,Gauteng,118,0
6803,54,Female,Medium,KwaZulu-Natal,32,0
6804,46,Female,High,Free State,2,1
6805,67,Female,Low,Eastern Cape,57,0
6806,47,Female,High,Gauteng,74,0
6807,49,Male,Low,Eastern Cape,4,0
6808,70,Male,High,Eastern Cape,115,0
6809,63,Male,Medium,Limpopo,17,0
6810,28,Female,Low,Limpopo,81,1
6811,34,Male,Medium,Eastern Cape,60,0
6812,60,Female,Low,Limpopo,23,0
6813,55,Female,Low,KwaZulu-Natal,110,0
6814,70,Female,Medium,Free State,115,1
6815,25,Female,Medium,Eastern Cape,39,0
6816,26,Male,Medium,Gauteng,76,0
6817,69,Female,Low,KwaZulu-Natal,35,1
6818,67,Female,High,Free State,87,0
6819,41,Female,Low,Mpumalanga,104,0
6820,33,Female,Low,Mpumalanga,29,0
6821,50,Female,Low,Limpopo,38,1
6822,37,Male,High,Gauteng,78,0
6823,66,Female,High,KwaZulu-Natal,28,0
6824,30,Female,Medium,Limpopo,99,0
6825,51,Male,Low,Eastern Cape,6,1
6826,64,Female,Low,Limpopo,51,0
6827,28,Female,Low,Mpumalanga,107,0
6828,55,Female,Medium,Mpumalanga,85,1
6829,59,Male,Medium,Gauteng,74,0
6830,57,Female,Medium,North West,85,0
6831,34,Female,Low,Mpumalanga,30,0
6832,36,Female,Low,Limpopo,105,0
6833,37,Male,Medium,Mpumalanga,57,0
6834,22,Female,Medium,Western Cape,70,0
6835,66,Male,Low,KwaZulu-Natal,46,0
6836,42,Male,Low,Mpumalanga,23,0
6837,35,Male,Low,KwaZulu-Natal,58,1
6838,48,Female,Low,Western Cape,60,0
6839,37,Female,Low,Limpopo,70,1
6840,45,Female,Medium,Limpopo,95,0
6841,20,Female,High,KwaZulu-Natal,94,0
6842,56,Female,Low,North West,9,0
6843,49,Female,High,Northern Cape,99,0
6844,54,Female,Low,Free State,23,0
6845,50,Female,High,Mpumalanga,51,1
6846,59,Male,Medium,North West,82,0
6847,65,Female,Low,Eastern Cape,83,0
6848,23,Male,Low,Mpumalanga,105,0
6849,69,Female,High,Western Cape,100,0
6850,41,Male,High,Northern Cape,119,0
6851,44,Female,Low,Northern Cape,77,0
6852,37,Male,Low,Gauteng,18,1
6853,54,Female,Medium,Mpumalanga,11,0
6854,23,Male,Medium,Eastern Cape,64,1
6855,39,Female,Medium,KwaZulu-Natal,9,1
6856,53,Female,Medium,KwaZulu-Natal,109,1
6857,68,Male,High,Mpumalanga,76,0
6858,58,Male,Low,Gauteng,106,0
6859,49,Female,Low,North West,28,0
6860,23,Male,Low,Free State,115,1
6861,62,Male,Low,KwaZulu-Natal,109,0
6862,43,Female,Medium,Western Cape,33,0
6863,57,Male,Medium,Eastern Cape,2,0
6864,38,Male,Low,North West,110,0
6865,30,Male,Medium,Free State,80,1
6866,36,Male,High,Northern Cape,50,1
6867,65,Male,Medium,Gauteng,3,0
6868,25,Female,High,Limpopo,29,0
6869,41,Male,Low,KwaZulu-Natal,98,1
6870,74,Male,Low,Eastern Cape,108,0
6871,63,Male,Medium,Mpumalanga,79,0
6872,58,Male,High,Northern Cape,17,0
6873,62,Female,High,Free State,70,0
6874,54,Female,Low,Gauteng,115,0
6875,39,Female,Low,Western Cape,83,0
6876,70,Male,High,KwaZulu-Natal,32,0
6877,23,Male,High,Northern Cape,53,0
6878,30,Male,High,Gauteng,43,0
6879,48,Male,Low,Limpopo,95,0
6880,41,Male,High,Limpopo,85,1
6881,36,Male,Low,Gauteng,14,1
6882,60,Male,Medium,Limpopo,42,1
6883,63,Male,Medium,Free State,28,0
6884,36,Male,Low,Gauteng,55,0
6885,72,Male,Medium,Mpumalanga,69,0
6886,56,Male,Medium,Eastern Cape,28,1
6887,68,Male,Medium,North West,92,0
6888,65,Female,High,North West,58,0
6889,68,Male,High,Northern Cape,91,0
6890,22,Male,Medium,Western Cape,73,0
6891,55,Male,Low,Mpumalanga,90,0
6892,73,Male,Low,Limpopo,44,1
6893,26,Female,Low,Limpopo,74,1
6894,38,Female,Low,Eastern Cape,37,0
6895,65,Female,Medium,Eastern Cape,84,1
6896,44,Male,Low,Free State,94,0
6897,26,Male,Medium,Northern Cape,84,0
6898,43,Female,Low,Mpumalanga,64,1
6899,34,Male,Low,Gauteng,53,0
6900,61,Female,Medium,Free State,73,0
6901,20,Male,Medium,Eastern Cape,10,0
6902,23,Male,Medium,Northern Cape,9,0
6903,27,Male,High,Mpumalanga,2,0
6904,44,Female,High,Limpopo,75,1
6905,35,Male,Medium,North West,92,0
6906,51,Male,Medium,Limpopo,28,1
6907,62,Male,Low,Limpopo,82,0
6908,66,Female,High,Northern Cape,25,1
6909,68,Female,High,Eastern Cape,63,0
6910,59,Female,High,Gauteng,79,0
6911,20,Male,High,Limpopo,35,0
6912,21,Female,Low,Western Cape,80,0
6913,61,Female,Medium,Gauteng,91,0
6914,23,Male,High,Northern Cape,88,0
6915,35,Female,High,Limpopo,18,0
6916,41,Male,Medium,Eastern Cape,57,0
6917,37,Female,Low,KwaZulu-Natal,75,0
6918,26,Female,Low,Northern Cape,65,0
6919,49,Male,Low,Western Cape,91,0
6920,51,Female,Low,Free State,23,0
6921,65,Male,Medium,Gauteng,113,1
6922,59,Male,Medium,Eastern Cape,108,1
6923,26,Male,Medium,Free State,31,0
6924,49,Female,High,North West,81,0
6925,32,Male,Low,Western Cape,44,0
6926,54,Male,Low,Limpopo,8,0
6927,68,Female,Low,Mpumalanga,65,0
6928,45,Female,Low,Free State,73,0
6929,25,Male,Medium,Western Cape,111,0
6930,61,Female,Low,Limpopo,112,0
6931,73,Female,Medium,Gauteng,118,1
6932,50,Male,Low,KwaZulu-Natal,108,0
6933,31,Male,Medium,Gauteng,19,0
6934,23,Female,Medium,Mpumalanga,109,1
6935,24,Female,Low,Eastern Cape,62,0
6936,56,Female,Medium,North West,62,0
6937,47,Male,Low,North West,96,0
6938,22,Female,High,Free State,79,0
6939,39,Male,Low,Mpumalanga,27,0
6940,53,Female,Low,Mpumalanga,77,0
6941,34,Male,High,Northern Cape,61,0
6942,58,Male,Low,Northern Cape,80,1
6943,56,Male,Low,Gauteng,83,0
6944,42,Female,High,Limpopo,84,0
6945,63,Female,Low,North West,90,0
6946,53,Female,High,Mpumalanga,8,1
6947,44,Male,Low,Mpumalanga,5,0
6948,37,Female,Low,Mpumalanga,14,0
6949,41,Female,Medium,Gauteng,13,0
6950,59,Male,Medium,Gauteng,64,0
6951,64,Male,High,Gauteng,83,0
6952,60,Female,Medium,Northern Cape,20,0
6953,31,Female,Medium,Limpopo,58,1
6954,27,Female,Medium,North West,39,0
6955,24,Male,Medium,Free State,102,1
6956,55,Male,Low,Northern Cape,32,0
6957,70,Male,Low,North West,16,1
6958,18,Male,Medium,North West,65,0
6959,18,Male,Medium,KwaZulu-Natal,51,0
6960,49,Female,Low,Gauteng,37,0
6961,64,Female,Low,North West,96,0
6962,73,Male,Low,Northern Cape,93,1
6963,50,Female,Medium,North West,20,0
6964,51,Male,Low,KwaZulu-Natal,119,0
6965,33,Female,Medium,Mpumalanga,47,0
6966,64,Male,Low,Eastern Cape,108,0
6967,67,Female,Low,North West,117,0
6968,33,Female,Medium,Northern Cape,78,0
6969,35,Female,High,Northern Cape,53,1
6970,35,Female,Medium,KwaZulu-Natal,61,0
6971,70,Female,Low,Northern Cape,39,0
